OrphaCode,DiseaseName,AgeOfOnset,TypeOfInheritance,urgency_tier,onset_score,rarity_weight,OMIM,MONDO,ICD-10,DisorderType
550,MELAS,"Adolescent, Adult, Childhood","Mitochondrial inheritance, Not applicable",2,6,6.0,540000.0,10789.0,G71.3,Disease
269,Facioscapulohumeral dystrophy,All ages,Autosomal dominant,3,4,6.0,600416.0,1347.0,G71.0,Disease
480,Kearns-Sayre syndrome,"Adolescent, Adult, Childhood, Infancy","Autosomal recessive, Mitochondrial inheritance, Not applicable",2,7,6.0,530000.0,10787.0,H49.8,Disease
593,Myofibrillar myopathy,Adult,"Autosomal dominant, Autosomal recessive",3,3,5.0,,18943.0,,Category
551,MERRF,"Adult, Childhood",Mitochondrial inheritance,2,6,6.0,545000.0,10790.0,G71.3,Disease
597,Central core disease,Childhood,Autosomal dominant,2,6,6.0,117000.0,7294.0,G71.2,Disease
607,Nemaline myopathy,All ages,"Autosomal dominant, Autosomal recessive, Not applicable",3,4,6.0,,18958.0,,Clinical group
163746,Peripheral demyelinating neuropathy-central dysmyelinating leukodystrophy-Waardenburg syndrome-Hirschsprung disease,"Infancy, Neonatal",Autosomal dominant,2,8,7.0,609136.0,12198.0,E75.2,Disease
684,Paramyotonia congenita of Von Eulenburg,"Adolescent, Childhood, Infancy, Neonatal",Autosomal dominant,2,8,6.0,168300.0,8195.0,G71.1,Disease
163931,Acrodermatitis continua of Hallopeau,Adult,Autosomal recessive,3,3,4.0,,,L40.2,Disease
273,Steinert myotonic dystrophy,"Adolescent, Adult, Antenatal, Childhood, Infancy, Neonatal",Autosomal dominant,2,9,6.0,160900.0,8056.0,G71.1,Disease
163927,Pustulosis palmaris et plantaris,,"Autosomal dominant, Autosomal recessive",3,0,5.0,,15597.0,L40.3,Disease
163937,"X-linked intellectual disability, Najm type","Infancy, Neonatal",X-linked dominant,2,8,7.0,300749.0,10417.0,Q04.3,Disease
163934,Atopic keratoconjunctivitis,All ages,Not applicable,3,4,3.0,,15599.0,H16.2,Disease
614,Thomsen and Becker disease,"Adolescent, Adult, Childhood, Infancy","Autosomal dominant, Autosomal recessive",2,7,6.0,255700.0,9710.0,G71.1,Disease
163921,Posttransplant acute limbic encephalitis,All ages,,3,4,5.0,,15595.0,G04.8,Particular clinical situation in a disease or syndrome
163966,"X-linked dominant chondrodysplasia, Chassaing-Lacombe type","Infancy, Neonatal",X-linked dominant,2,8,7.0,300863.0,10463.0,Q87.8,Disease
163971,"X-linked intellectual disability, Cilliers type","Infancy, Neonatal",X-linked recessive,2,8,7.0,,15600.0,Q87.8,Disease
163976,"X-linked intellectual disability, Van Esch type","Infancy, Neonatal",X-linked recessive,2,8,7.0,301030.0,15601.0,Q87.8,Malformation syndrome
163979,X-linked intellectual disability-craniofacioskeletal syndrome,"Antenatal, Infancy, Neonatal",Unknown,2,9,7.0,300712.0,10412.0,Q87.8,Disease
163956,"X-linked intellectual disability, Nascimento type",Infancy,X-linked recessive,2,7,7.0,300860.0,10461.0,Q87.8,Disease
163961,X-linked cerebral-cerebellar-coloboma syndrome,"Infancy, Neonatal",X-linked recessive,2,8,7.0,300864.0,10464.0,Q87.8,Disease
164726,Acute myeloid leukemia and myelodysplastic syndromes related to radiation,"Adult, Elderly",,3,3,6.0,,15608.0,D46.7,Disease
324,Fabry disease,"Adolescent, Adult, Childhood","X-linked dominant, X-linked recessive",2,6,7.0,301500.0,10526.0,E75.2,Disease
163985,Hyperekplexia-epilepsy syndrome,Neonatal,X-linked recessive,3,8,7.0,300607.0,10375.0,G25.8,Disease
778,Rett syndrome,Infancy,X-linked dominant,2,7,4.0,312750.0,10726.0,F84.2,Disease
72,Angelman syndrome,Infancy,Not applicable,2,7,6.0,105830.0,7113.0,Q93.5,Malformation syndrome
307,Juvenile myoclonic epilepsy,"Adolescent, Childhood",Multigenic/multifactorial,2,6,5.0,617924.0,9696.0,G40.3,Disease
1941,Juvenile absence epilepsy,Adolescent,"Multigenic/multifactorial, Unknown",3,5,4.0,607631.0,11876.0,G40.3,Disease
892,Von Hippel-Lindau disease,"Adolescent, Adult, Childhood",Autosomal dominant,2,6,4.0,193300.0,8667.0,Q85.8,Disease
731,Autosomal recessive polycystic kidney disease,All ages,Autosomal recessive,3,4,5.0,617610.0,9889.0,Q61.1,Disease
164736,Familial advanced sleep-phase syndrome,"Adolescent, Childhood",Autosomal dominant,2,6,5.0,615224.0,,G47.2,Disease
138,CHARGE syndrome,"Antenatal, Neonatal","Autosomal dominant, Unknown",3,9,5.0,214800.0,8965.0,Q87.8,Malformation syndrome
558,Marfan syndrome,All ages,Autosomal dominant,3,4,4.0,154700.0,7947.0,Q87.4,Disease
803,Amyotrophic lateral sclerosis,Adult,"Autosomal dominant, Autosomal recessive, Not applicable",3,3,6.0,619141.0,4976.0,G12.2,Disease
100,Ataxia-telangiectasia,"Childhood, Infancy",Autosomal recessive,2,7,6.0,208910.0,8840.0,G11.3,Disease
733,Familial adenomatous polyposis,Adult,"Autosomal dominant, Autosomal recessive",3,3,6.0,616415.0,21055.0,D12.6,Disease
399,Huntington disease,"Adolescent, Adult, Childhood, Elderly",Autosomal dominant,2,6,7.0,143100.0,7739.0,G10,Disease
165955,Wound myiasis,"Adult, Elderly",Not applicable,3,3,7.0,,15622.0,B87.1,Disease
501,Lafora disease,"Adolescent, Childhood",Autosomal recessive,2,6,6.0,620681.0,9697.0,G40.3,Disease
165958,Cavitary myiasis,All ages,Not applicable,3,4,7.0,,15623.0,B87.8,Disease
870,Down syndrome,"Antenatal, Neonatal",Not applicable,3,9,3.0,190685.0,8608.0,Q90.9,Malformation syndrome
512,Metachromatic leukodystrophy,"Adolescent, Adult, Childhood, Infancy",Autosomal recessive,2,7,6.0,250100.0,18868.0,E75.2,Disease
166016,"Multiple epiphyseal dysplasia, Lowry type",Neonatal,,3,8,7.0,601560.0,11109.0,Q78.8,Disease
567,22q11.2 deletion syndrome,All ages,Autosomal dominant,3,4,5.0,188400.0,18923.0,D82.1,Malformation syndrome
232,Sickle cell anemia,All ages,Autosomal recessive,3,4,3.0,603903.0,11382.0,D57.2,Disease
536,Systemic lupus erythematosus,"Adolescent, Adult, Childhood, Infancy",Not applicable,2,7,4.0,614420.0,7915.0,M32.9,Disease
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,"Adolescent, Childhood",Autosomal dominant,2,6,7.0,614135.0,15627.0,Q77.3,Disease
534,Oculocerebrorenal syndrome of Lowe,"Antenatal, Neonatal",X-linked recessive,3,9,6.0,309000.0,,E72.0,Malformation syndrome
790,Retinoblastoma,"Antenatal, Childhood, Infancy","Autosomal dominant, Not applicable",2,9,7.0,180200.0,8380.0,C69.2,Disease
165991,Exercise-induced hyperinsulinism,"Adolescent, Adult",Autosomal dominant,3,5,7.0,610021.0,12396.0,E16.1,Disease
652,Multiple endocrine neoplasia type 1,All ages,"Autosomal dominant, Not applicable",3,4,4.0,131100.0,7540.0,D44.8,Disease
908,Fragile X syndrome,"Childhood, Infancy, Neonatal",X-linked dominant,2,8,4.0,311360.0,10383.0,Q99.2,Malformation syndrome
3099,Rheumatic fever,Childhood,Not applicable,2,6,5.0,268240.0,17767.0,I01.9,Disease
739,Prader-Willi syndrome,"Antenatal, Neonatal","Autosomal dominant, Not applicable",3,9,6.0,615547.0,8300.0,Q87.1,Disease
47,X-linked agammaglobulinemia,Childhood,X-linked recessive,2,6,7.0,300755.0,10421.0,D80.0,Clinical subtype
580,Mucopolysaccharidosis type 2,Childhood,X-linked recessive,2,6,7.0,309900.0,10674.0,E76.1,Disease
579,Mucopolysaccharidosis type 1,All ages,Autosomal recessive,3,4,6.0,607016.0,1586.0,E76.0,Disease
905,Wilson disease,"Adolescent, Adult, Childhood, Elderly",Autosomal recessive,2,6,6.0,277900.0,10200.0,E83.0,Disease
792,X-linked retinoschisis,"Adolescent, Adult, Childhood, Infancy",X-linked recessive,2,7,4.0,312700.0,10725.0,Q14.1,Malformation syndrome
163525,Subacute cutaneous lupus erythematosus,"Adult, Elderly",,3,3,6.0,,15573.0,L93.1,Disease
827,Stargardt disease,"Adolescent, Adult, Childhood, Elderly","Autosomal dominant, Autosomal recessive",2,6,3.0,603786.0,19353.0,H35.5,Disease
163531,Chronic cutaneous lupus erythematosus,"Adolescent, Adult, Childhood, Elderly",Multigenic/multifactorial,2,6,5.0,,15574.0,,Clinical group
906,Wiskott-Aldrich syndrome,"Infancy, Neonatal","Autosomal dominant, Autosomal recessive, Not applicable, X-linked recessive",1,8,7.0,600903.0,10518.0,D82.0,Disease
904,Williams syndrome,"Antenatal, Neonatal",Autosomal dominant,3,9,4.0,194050.0,8678.0,Q93.8,Malformation syndrome
280,Wolf-Hirschhorn syndrome,"Antenatal, Neonatal","Multigenic/multifactorial, Not applicable",3,9,4.0,194190.0,8684.0,Q93.3,Malformation syndrome
162516,Isolated congenital nasal pyriform aperture stenosis,Neonatal,,3,8,5.0,,15568.0,Q30.8,Malformation syndrome
15,Achondroplasia,"Antenatal, Neonatal",Autosomal dominant,3,9,5.0,100800.0,7037.0,Q77.4,Disease
96,Ataxia with vitamin E deficiency,All ages,Autosomal recessive,3,4,6.0,277460.0,10188.0,G11.1,Disease
101,Dentatorubral pallidoluysian atrophy,All ages,Autosomal dominant,3,4,6.0,125370.0,7435.0,G11.8,Disease
783,Rubinstein-Taybi syndrome,"Antenatal, Neonatal","Autosomal dominant, Unknown",3,9,6.0,613684.0,19188.0,Q87.2,Malformation syndrome
163649,Spondyloepiphyseal dysplasia-craniosynostosis-cleft palate-cataracts-intellectual disability syndrome,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,,11261.0,Q77.7,Disease
631,Non-acquired isolated growth hormone deficiency,Neonatal,"Autosomal dominant, Autosomal recessive, X-linked recessive",1,8,3.0,612781.0,50.0,E23.0,Disease
276,T-B+ severe combined immunodeficiency due to gamma chain deficiency,Neonatal,X-linked recessive,3,8,4.0,300400.0,10315.0,D81.2,Disease
163654,Spondyloepiphyseal dysplasia-brachydactyly-speech disorder syndrome,"Infancy, Neonatal",Unknown,2,8,7.0,611717.0,12716.0,Q77.7,Disease
481,Kennedy disease,Adult,X-linked recessive,3,3,7.0,313200.0,10735.0,G12.2,Disease
664,Ornithine transcarbamylase deficiency,All ages,X-linked recessive,3,4,6.0,311250.0,10703.0,E72.4,Disease
163668,"Spondyloepiphyseal dysplasia, MacDermot type","Infancy, Neonatal",Autosomal dominant,2,8,7.0,184000.0,8472.0,Q77.7,Malformation syndrome
163662,"Spondyloepiphyseal dysplasia, Reardon type","Infancy, Neonatal",Autosomal dominant,2,8,7.0,600561.0,10902.0,Q77.7,Disease
394,Homocystinuria due to cystathionine beta-synthase deficiency,"Adolescent, Adult, Childhood",Autosomal recessive,2,6,6.0,236200.0,9352.0,E72.1,Disease
163665,"Spondyloepiphyseal dysplasia tarda, Kohn type",Childhood,Autosomal recessive,2,6,7.0,271620.0,10073.0,Q77.7,Disease
508,Donohue syndrome,"Antenatal, Neonatal",Autosomal recessive,1,9,7.0,246200.0,9517.0,E34.8,Malformation syndrome
436,Hypophosphatasia,All ages,"Autosomal dominant, Autosomal recessive",3,4,7.0,241510.0,18570.0,E83.3,Disease
163596,Hemoglobin Bart's fetalis syndrome,"Antenatal, Neonatal",Autosomal recessive,1,9,5.0,236750.0,15579.0,D56.0,Disease
429,Hypochondroplasia,"Adolescent, Adult, Antenatal, Childhood, Infancy, Neonatal",Autosomal dominant,2,9,4.0,146000.0,7793.0,Q77.4,Disease
437,Hypophosphatemic rickets,All ages,"Autosomal dominant, Autosomal recessive, X-linked dominant",3,4,5.0,,44.0,,Clinical group
104,Leber hereditary optic neuropathy,"Adolescent, Adult",Mitochondrial inheritance,3,5,4.0,535000.0,10788.0,H47.2,Disease
2182,Hydrocephalus with stenosis of the aqueduct of Sylvius,"Antenatal, Neonatal",X-linked recessive,3,9,4.0,307000.0,10611.0,Q03.0,Clinical subtype
163634,Maffucci syndrome,Childhood,Not applicable,2,6,7.0,614569.0,13808.0,Q78.4,Disease
163717,Familial mesial temporal lobe epilepsy,"Adolescent, Adult",Autosomal dominant,3,5,5.0,615697.0,15586.0,G40.0,Disease
163708,Cryptogenic late-onset epileptic spasms,Childhood,,2,6,5.0,,15585.0,G40.4,Disease
636,Neurofibromatosis type 1,"Infancy, Neonatal",Autosomal dominant,2,8,4.0,613675.0,18975.0,Q85.0,Disease
163703,Febrile infection-related epilepsy syndrome,All ages,Not applicable,3,4,6.0,,15584.0,G40.5,Disease
649,Norrie disease,"Antenatal, Neonatal",X-linked recessive,3,9,7.0,310600.0,10691.0,H35.5,Malformation syndrome
163727,Rolandic epilepsy-paroxysmal exercise-induced dystonia-writer's cramp syndrome,Infancy,Autosomal recessive,2,7,7.0,608105.0,11970.0,G40.4,Disease
163721,Rolandic epilepsy-speech dyspraxia syndrome,"Antenatal, Infancy, Neonatal","Autosomal dominant, X-linked dominant",2,9,5.0,300643.0,15587.0,G40.8,Disease
163684,Leukoencephalopathy-dystonia-motor neuropathy syndrome,Childhood,Autosomal recessive,2,6,7.0,613724.0,13391.0,E75.2,Disease
163681,CNTNAP2-related developmental and epileptic encephalopathy,Infancy,Autosomal recessive,2,7,5.0,610042.0,12400.0,Q04.8,Disease
379,Chronic granulomatous disease,"Adolescent, Adult, Childhood, Infancy","Autosomal recessive, X-linked recessive",2,7,7.0,618935.0,18305.0,D71,Disease
16,Blue cone monochromatism,Infancy,X-linked recessive,2,7,4.0,303700.0,10563.0,H53.5,Disease
644,NARP syndrome,Childhood,Mitochondrial inheritance,2,6,4.0,551500.0,10794.0,E88.8,Disease
163699,Alveolar soft tissue sarcoma,All ages,Not applicable,3,4,5.0,606243.0,11655.0,C49.9,Disease
637,Full NF2-related schwannomatosis,All ages,Autosomal dominant,3,4,4.0,101000.0,,Q85.0,Disease
163696,Action myoclonus-renal failure syndrome,"Adolescent, Adult",Autosomal recessive,3,5,7.0,254900.0,9699.0,G40.4,Disease
181,X-linked hypohidrotic ectodermal dysplasia,"Childhood, Infancy",X-linked recessive,2,7,6.0,305100.0,10585.0,Q82.4,Etiological subtype
163693,2p21 microdeletion syndrome,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,606407.0,15583.0,Q93.5,Disease
163690,Hypotonia-cystinuria syndrome,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,606407.0,11669.0,E72.0,Disease
337,Fibrodysplasia ossificans progressiva,Childhood,"Autosomal dominant, Not applicable",2,6,7.0,135100.0,7606.0,M61.1,Disease
377,Gorlin syndrome,"Adolescent, Adult",Autosomal dominant,3,5,7.0,109400.0,7187.0,C44.9,Malformation syndrome
648,Noonan syndrome,"Antenatal, Childhood, Infancy, Neonatal","Autosomal dominant, Autosomal recessive",1,9,3.0,616564.0,18997.0,Q87.1,Malformation syndrome
281,Monosomy 5p syndrome,Antenatal,"Not applicable, Unknown",3,9,5.0,123450.0,7404.0,Q93.4,Malformation syndrome
752,"46,XY difference of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency","Adolescent, Neonatal",Autosomal recessive,1,8,6.0,264300.0,9916.0,E29.1,Disease
214,Cystinuria,All ages,"Autosomal recessive, Semi-dominant",3,4,4.0,220100.0,9067.0,E72.0,Disease
510,Lesch-Nyhan syndrome,Infancy,X-linked recessive,2,7,6.0,308950.0,10298.0,E79.1,Disease
524,Li-Fraumeni syndrome,All ages,Autosomal dominant,3,4,5.0,151623.0,18875.0,C97,Disease
699,Pearson syndrome,"Childhood, Infancy, Neonatal","Mitochondrial inheritance, Not applicable",2,8,7.0,557000.0,10797.0,D64.0,Disease
640,Hereditary neuropathy with liability to pressure palsies,"Adolescent, Adult, Childhood, Elderly, Infancy",Autosomal dominant,2,7,4.0,162500.0,8087.0,G60.0,Malformation syndrome
60,Alpha-1-antitrypsin deficiency,All ages,Autosomal recessive,3,4,3.0,613490.0,13282.0,E88.0,Disease
895,Waardenburg syndrome type 2,Neonatal,Autosomal dominant,3,8,7.0,611584.0,19517.0,E70.3,Clinical subtype
896,Waardenburg syndrome type 3,Neonatal,"Autosomal dominant, Autosomal recessive",1,8,5.0,148820.0,7862.0,E70.3,Clinical subtype
857,Townes-Brocks syndrome,All ages,Autosomal dominant,3,4,6.0,617466.0,7142.0,Q87.8,Malformation syndrome
894,Waardenburg syndrome type 1,Neonatal,Autosomal dominant,3,8,5.0,193500.0,8670.0,E70.3,Clinical subtype
682,Hyperkalemic periodic paralysis,Childhood,Autosomal dominant,2,6,7.0,170500.0,8224.0,G72.3,Disease
800,Schwartz-Jampel syndrome,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,255800.0,9717.0,G71.1,Disease
628,Diastrophic dysplasia,"Antenatal, Neonatal",Autosomal recessive,1,9,6.0,222600.0,9107.0,Q77.5,Disease
673,Malaria,All ages,Not applicable,3,4,7.0,611162.0,5136.0,B51.0,Disease
681,Hypokalemic periodic paralysis,"Adolescent, Childhood",Autosomal dominant,2,6,6.0,613345.0,8223.0,G72.3,Disease
126,Blepharophimosis-ptosis-epicanthus inversus syndrome,Antenatal,"Autosomal dominant, Not applicable",3,9,5.0,110100.0,7201.0,Q10.3,Malformation syndrome
107,BOR syndrome,"Antenatal, Childhood, Infancy, Neonatal",Autosomal dominant,2,9,4.0,610896.0,7029.0,Q87.8,Malformation syndrome
774,Hereditary hemorrhagic telangiectasia,All ages,Autosomal dominant,3,4,4.0,175050.0,19180.0,I78.0,Disease
794,Saethre-Chotzen syndrome,"Antenatal, Neonatal",Autosomal dominant,3,9,4.0,101400.0,7042.0,Q87.0,Malformation syndrome
710,Pfeiffer syndrome,"Antenatal, Neonatal",Autosomal dominant,3,9,6.0,101600.0,7043.0,Q87.0,Malformation syndrome
2869,Peutz-Jeghers syndrome,"Adolescent, Adult, Childhood",Autosomal dominant,2,6,6.0,175200.0,8280.0,Q85.8,Disease
893,WAGR syndrome,"Antenatal, Neonatal",Autosomal dominant,3,9,6.0,612469.0,8681.0,C64,Malformation syndrome
912,Zellweger syndrome,Neonatal,Autosomal recessive,1,8,5.0,614887.0,19609.0,Q87.8,Disease
50,Aicardi syndrome,Neonatal,X-linked dominant,3,8,6.0,304050.0,10568.0,Q04.0,Disease
53,Albers-Schönberg osteopetrosis,Childhood,Autosomal dominant,2,6,6.0,166600.0,8156.0,Q78.2,Malformation syndrome
14,Abetalipoproteinemia,"Childhood, Infancy",Autosomal recessive,2,7,7.0,605019.0,8692.0,E78.6,Disease
52,Alagille syndrome,All ages,Autosomal dominant,3,4,6.0,610205.0,7318.0,Q44.7,Malformation syndrome
167,Chédiak-Higashi syndrome,Childhood,Autosomal recessive,2,6,7.0,214500.0,8963.0,E70.3,Disease
195,Cat-eye syndrome,"Antenatal, Neonatal",Not applicable,3,9,4.0,115470.0,7276.0,Q92.8,Malformation syndrome
207,Crouzon syndrome,"Antenatal, Infancy, Neonatal",Autosomal dominant,2,9,6.0,123500.0,7405.0,Q75.1,Malformation syndrome
205,Crigler-Najjar syndrome,"Infancy, Neonatal",Autosomal recessive,1,8,6.0,606785.0,9044.0,E80.5,Disease
160148,Cap polyposis,"Adolescent, Adult, Childhood, Elderly",Not applicable,2,6,7.0,,15565.0,D12.6,Disease
201,Cowden syndrome,All ages,Autosomal dominant,3,4,6.0,616858.0,16063.0,Q85.8,Clinical subtype
192,Coffin-Lowry syndrome,"Childhood, Infancy, Neonatal",X-linked dominant,2,8,4.0,303600.0,10561.0,Q87.0,Malformation syndrome
2442,X-linked lymphoproliferative disease,"Adolescent, Adult, Childhood, Infancy",X-linked recessive,2,7,7.0,308240.0,10627.0,,Clinical group
169808,Mild hemophilia A,"Infancy, Neonatal",X-linked recessive,2,8,5.0,306700.0,15721.0,D66,Clinical subtype
169802,Severe hemophilia A,"Infancy, Neonatal",X-linked recessive,2,8,4.0,306700.0,15719.0,D66,Clinical subtype
169805,Moderate hemophilia A,"Infancy, Neonatal",X-linked recessive,2,8,5.0,306700.0,15720.0,D66,Clinical subtype
562,McCune-Albright syndrome,Childhood,Not applicable,2,6,6.0,174800.0,18919.0,Q78.1,Disease
565,Menkes disease,Neonatal,X-linked recessive,3,8,6.0,309400.0,10651.0,E83.0,Disease
2443,Mitochondrial oxidative phosphorylation disorder due to nuclear DNA anomalies,All ages,Autosomal recessive,3,4,4.0,,,,Category
474,Jeune syndrome,"Antenatal, Neonatal",Autosomal recessive,1,9,6.0,208500.0,18770.0,Q77.2,Malformation syndrome
540,Familial hemophagocytic lymphohistiocytosis,"Adolescent, Infancy",Autosomal recessive,2,7,6.0,618998.0,15541.0,D76.1,Disease
568,"Microphthalmia, Lenz type",Neonatal,X-linked recessive,3,8,5.0,309800.0,18924.0,Q11.2,Malformation syndrome
564,Meckel syndrome,Antenatal,Autosomal recessive,1,9,7.0,614175.0,18921.0,Q61.9,Malformation syndrome
289,Ellis Van Creveld syndrome,"Antenatal, Neonatal",Autosomal recessive,1,9,6.0,619142.0,9162.0,Q77.6,Malformation syndrome
258,Laminin subunit alpha 2-related congenital muscular dystrophy,"Antenatal, Infancy, Neonatal",Autosomal recessive,1,9,6.0,607855.0,,G71.2,Malformation syndrome
1247,Schistosomiasis,All ages,Not applicable,3,4,7.0,181460.0,15254.0,B65.9,Disease
112,Bartter syndrome,"Adolescent, Adult, Antenatal, Childhood, Infancy, Neonatal","Autosomal dominant, Autosomal recessive, X-linked recessive",1,9,6.0,300971.0,15231.0,E26.8,Disease
1646,Chromosome Y microdeletion syndrome,Adult,"Not applicable, Y-linked",3,3,3.0,415000.0,15607.0,Q98.6,Malformation syndrome
169464,Primary CD59 deficiency,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,612300.0,12858.0,D84.1,Disease
99,Autosomal dominant cerebellar ataxia,All ages,Autosomal dominant,3,4,6.0,,20380.0,,Category
116,Beckwith-Wiedemann syndrome,"Antenatal, Neonatal","Autosomal dominant, Unknown",3,9,4.0,130650.0,7534.0,Q87.3,Malformation syndrome
87,Apert syndrome,"Antenatal, Neonatal",Autosomal dominant,3,9,5.0,101200.0,7041.0,Q87.0,Malformation syndrome
97,Familial paroxysmal ataxia,Childhood,Autosomal dominant,2,6,6.0,108500.0,7163.0,G11.8,Disease
169467,Recurrent Neisseria infections due to factor D deficiency,,Autosomal recessive,3,0,5.0,613912.0,13487.0,D84.1,Disease
313,Lamellar ichthyosis,Neonatal,"Autosomal dominant, Autosomal recessive",1,8,6.0,617571.0,17778.0,Q80.2,Disease
169799,Mild hemophilia B,"Infancy, Neonatal",X-linked recessive,2,8,6.0,306900.0,15717.0,D67,Clinical subtype
169796,Moderate hemophilia B,"Infancy, Neonatal",X-linked recessive,2,8,6.0,306900.0,15716.0,D67,Clinical subtype
169793,Severe hemophilia B,"Infancy, Neonatal",X-linked recessive,2,8,6.0,306900.0,15715.0,D67,Clinical subtype
1000,Ocular albinism with late-onset sensorineural deafness,Adult,X-linked recessive,3,3,7.0,300650.0,10390.0,E70.3,Disease
999,Ermine phenotype,Neonatal,Autosomal recessive,1,8,7.0,227010.0,9196.0,E70.3,Malformation syndrome
171430,Severe congenital nemaline myopathy,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,616165.0,15735.0,G71.2,Disease
171433,Intermediate nemaline myopathy,Neonatal,"Autosomal dominant, Autosomal recessive",1,8,7.0,161800.0,15736.0,G71.2,Disease
171436,Typical nemaline myopathy,"Antenatal, Neonatal","Autosomal dominant, Autosomal recessive",1,9,4.0,616165.0,15737.0,G71.2,Disease
171439,Childhood-onset nemaline myopathy,Childhood,Autosomal dominant,2,6,7.0,617336.0,15738.0,G71.2,Disease
55,Oculocutaneous albinism,Neonatal,Autosomal recessive,1,8,4.0,,18910.0,,Clinical group
171442,Adult-onset nemaline myopathy,Adult,Not applicable,3,3,7.0,,15739.0,G71.2,Disease
171445,Muscle filaminopathy,Adult,Autosomal dominant,3,3,5.0,609524.0,12289.0,G71.8,Disease
171607,X-linked spastic paraplegia type 34,"Adolescent, Adult, Childhood",X-linked recessive,2,6,7.0,300750.0,10418.0,G11.4,Disease
2771,Bruck syndrome,"Antenatal, Childhood, Infancy, Neonatal",Autosomal recessive,1,9,7.0,609220.0,17195.0,M21.8,Malformation syndrome
171612,Autosomal dominant spastic paraplegia type 37,All ages,Autosomal dominant,3,4,7.0,611945.0,12766.0,G11.4,Disease
171617,Autosomal dominant spastic paraplegia type 38,Childhood,Autosomal dominant,2,6,7.0,612335.0,12867.0,G11.4,Disease
1349,Mitochondrial DNA-related cardiomyopathy and hearing loss,"Adult, Childhood",Mitochondrial inheritance,2,6,7.0,,15283.0,E88.8,Malformation syndrome
171622,Autosomal recessive spastic paraplegia type 32,Childhood,Autosomal recessive,2,6,7.0,611252.0,12643.0,G11.4,Disease
171629,Autosomal recessive spastic paraplegia type 35,"Adolescent, Childhood",Autosomal recessive,2,6,7.0,612319.0,12866.0,G11.4,Disease
861,Treacher-Collins syndrome,"Antenatal, Neonatal","Autosomal dominant, Autosomal recessive",1,9,6.0,613717.0,2457.0,Q75.4,Malformation syndrome
308,Progressive myoclonic epilepsy type 1,"Adolescent, Childhood",Autosomal recessive,2,6,4.0,612437.0,9698.0,G40.3,Disease
199,Cornelia de Lange syndrome,"Antenatal, Neonatal","Autosomal dominant, Not applicable, X-linked recessive",3,9,6.0,620568.0,16033.0,Q87.1,Malformation syndrome
2162,Holoprosencephaly,"Antenatal, Neonatal","Autosomal recessive, Multigenic/multifactorial, Not applicable, Oligogenic, X-linked dominant",1,9,5.0,609408.0,16296.0,Q04.2,Malformation syndrome
930,Idiopathic achalasia,All ages,"Autosomal recessive, Not applicable",3,4,6.0,200400.0,19635.0,K22.0,Disease
998,Albinism-deafness syndrome,Neonatal,X-linked recessive,3,8,7.0,300700.0,10403.0,H90.5,Malformation syndrome
1727,22q11.2 duplication syndrome,All ages,Autosomal dominant,3,4,5.0,608363.0,12020.0,Q92.3,Malformation syndrome
169079,Cernunnos-XLF deficiency,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,611291.0,12650.0,D81.1,Disease
1716,Distal duplication 18q syndrome,"Antenatal, Neonatal",,3,9,6.0,,15741.0,Q92.3,Malformation syndrome
1715,Trisomy 18p syndrome,"Adolescent, Adult, Childhood, Infancy",,2,7,7.0,,15740.0,Q92.2,Malformation syndrome
3380,Trisomy 18 syndrome,"Antenatal, Neonatal","Not applicable, Unknown",3,9,6.0,,18071.0,Q91.3,Malformation syndrome
168984,CLAPO syndrome,"Antenatal, Infancy, Neonatal",Unknown,2,9,7.0,613089.0,13125.0,Q87.3,Malformation syndrome
1707,Distal duplication 15q syndrome,"Antenatal, Neonatal",,3,9,5.0,,15728.0,Q92.3,Etiological subtype
168999,Malignant melanoma of the mucosa,"Adult, Elderly",,3,3,6.0,,15694.0,C43.9,Disease
3378,Trisomy 13 syndrome,"Antenatal, Neonatal","Not applicable, Unknown",3,9,6.0,,18068.0,Q91.7,Malformation syndrome
169100,Immunodeficiency due to CD25 deficiency,Infancy,Autosomal recessive,2,7,7.0,606367.0,11664.0,D89.8,Disease
169105,Thymoma-hypogammaglobulinemia syndrome,Adult,,3,3,5.0,,15696.0,D81.8,Disease
169090,Combined immunodeficiency due to CRAC channel dysfunction,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,612783.0,15695.0,D81.8,Disease
236,Trisomy 9p syndrome,"Antenatal, Neonatal",,3,9,7.0,,16526.0,Q92.2,Malformation syndrome
169095,Severe combined immunodeficiency due to FOXN1 deficiency,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,601705.0,11132.0,D82.8,Disease
169082,Combined immunodeficiency due to CD3gamma deficiency,Infancy,Autosomal recessive,2,7,5.0,615607.0,14276.0,D81.2,Disease
